repeat	seed	k	aggregation	stratum	images	accepted_candidates	weed_candidates	all_candidate_queue_precision	weed_truth_instances	spatial_recalled_weed_instances	queued_spatial_weed_instance_recall	role_qualified_recalled_weed_instances	queued_role_qualified_weed_instance_recall	one_to_one_spatial_matches	one_to_one_spatial_recall	one_to_one_role_qualified_matches	one_to_one_role_qualified_recall	crop_overlap_scene_numerator_0.00	crop_overlap_scene_frequency_0.00	crop_overlap_scene_numerator_0.01	crop_overlap_scene_frequency_0.01	crop_overlap_scene_numerator_0.10	crop_overlap_scene_frequency_0.10	crop_overlap_scene_numerator_0.50	crop_overlap_scene_frequency_0.50
24	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	327	0.1910046728971962	150	0.0876168224299065	171	0.0998831775700934	104	0.0607476635514018	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	14	0.5384615384615384
25	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	347	0.2026869158878504	163	0.0952102803738317	172	0.1004672897196261	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
26	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	313	0.1828271028037383	178	0.1039719626168224	162	0.094626168224299	117	0.0683411214953271	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	17	0.6538461538461539
27	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	309	0.1804906542056074	148	0.0864485981308411	168	0.0981308411214953	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	17	0.6538461538461539
28	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	281	0.1641355140186916	132	0.0771028037383177	166	0.0969626168224299	107	0.0625	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	13	0.5
29	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	362	0.2114485981308411	158	0.0922897196261682	183	0.1068925233644859	114	0.0665887850467289	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	14	0.5384615384615384
30	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	319	0.1863317757009346	148	0.0864485981308411	173	0.1010514018691588	112	0.0654205607476635	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	15	0.5769230769230769
31	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	317	0.1851635514018691	147	0.0858644859813084	163	0.0952102803738317	104	0.0607476635514018	23	0.8846153846153846	23	0.8846153846153846	23	0.8846153846153846	14	0.5384615384615384
32	2026081000	20	pooled_test	ALL	26	520	140	0.2692307692307692	1712	342	0.1997663551401869	141	0.0823598130841121	171	0.0998831775700934	106	0.0619158878504672	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
33	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	305	0.1781542056074766	176	0.102803738317757	170	0.0992990654205607	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	13	0.5
34	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	349	0.2038551401869159	158	0.0922897196261682	169	0.098714953271028	104	0.0607476635514018	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
35	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	235	0.1372663551401869	146	0.0852803738317757	156	0.0911214953271028	98	0.0572429906542056	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	15	0.5769230769230769
36	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	260	0.1518691588785046	167	0.0975467289719626	174	0.1016355140186915	117	0.0683411214953271	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	18	0.6923076923076923
37	2026081000	20	pooled_test	ALL	26	520	136	0.2615384615384615	1712	352	0.205607476635514	143	0.0835280373831775	163	0.0952102803738317	100	0.058411214953271	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	12	0.4615384615384615
38	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	320	0.1869158878504672	167	0.0975467289719626	167	0.0975467289719626	113	0.0660046728971962	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	16	0.6153846153846154
39	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	309	0.1804906542056074	169	0.098714953271028	163	0.0952102803738317	109	0.0636682242990654	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
40	2026081000	20	pooled_test	ALL	26	520	141	0.2711538461538461	1712	336	0.1962616822429906	152	0.0887850467289719	159	0.0928738317757009	104	0.0607476635514018	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	16	0.6153846153846154
41	2026081000	20	pooled_test	ALL	26	520	135	0.2596153846153846	1712	315	0.1839953271028037	152	0.0887850467289719	171	0.0998831775700934	105	0.0613317757009345	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	12	0.4615384615384615
42	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	374	0.2184579439252336	160	0.0934579439252336	174	0.1016355140186915	106	0.0619158878504672	21	0.8076923076923077	21	0.8076923076923077	21	0.8076923076923077	11	0.4230769230769231
43	2026081000	20	pooled_test	ALL	26	520	142	0.273076923076923	1712	310	0.1810747663551402	144	0.0841121495327102	163	0.0952102803738317	109	0.0636682242990654	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
44	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	323	0.1886682242990654	170	0.0992990654205607	181	0.1057242990654205	119	0.0695093457943925	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	16	0.6153846153846154
45	2026081000	20	pooled_test	ALL	26	520	144	0.2769230769230769	1712	348	0.2032710280373831	168	0.0981308411214953	163	0.0952102803738317	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
46	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	355	0.2073598130841121	159	0.0928738317757009	173	0.1010514018691588	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
47	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	304	0.1775700934579439	166	0.0969626168224299	167	0.0975467289719626	114	0.0665887850467289	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
48	2026081000	20	pooled_test	ALL	26	520	137	0.2634615384615384	1712	318	0.1857476635514018	153	0.0893691588785046	164	0.0957943925233644	106	0.0619158878504672	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
49	2026081000	20	pooled_test	ALL	26	520	151	0.2903846153846154	1712	236	0.1378504672897196	154	0.0899532710280373	168	0.0981308411214953	121	0.0706775700934579	19	0.7307692307692307	19	0.7307692307692307	19	0.7307692307692307	15	0.5769230769230769
50	2026081000	20	pooled_test	ALL	26	520	139	0.2673076923076923	1712	310	0.1810747663551402	151	0.0882009345794392	173	0.1010514018691588	109	0.0636682242990654	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	15	0.5769230769230769
51	2026081000	20	pooled_test	ALL	26	520	130	0.25	1712	265	0.1547897196261682	132	0.0771028037383177	154	0.0899532710280373	102	0.0595794392523364	22	0.8461538461538461	22	0.8461538461538461	22	0.8461538461538461	15	0.5769230769230769
52	2026081000	20	pooled_test	ALL	26	520	148	0.2846153846153846	1712	370	0.2161214953271028	154	0.0899532710280373	177	0.1033878504672897	110	0.0642523364485981	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	14	0.5384615384615384
53	2026081000	20	pooled_test	ALL	26	520	146	0.2807692307692307	1712	332	0.1939252336448598	156	0.0911214953271028	166	0.0969626168224299	111	0.0648364485981308	20	0.7692307692307693	20	0.7692307692307693	20	0.7692307692307693	10	0.3846153846153846
54	2026081000	20	pooled_test	ALL	26	520	145	0.2788461538461538	1712	358	0.2091121495327103	162	0.094626168224299	169	0.098714953271028	111	0.0648364485981308	18	0.6923076923076923	18	0.6923076923076923	18	0.6923076923076923	14	0.5384615384615384
