model	seed	file	date	weed_instances	accepted_candidates	eligible_candidates	spatial_recalled	set_coverage_recalled	one_to_one_recalled	candidate_precision	spatial_recall	set_coverage_recall	one_to_one_recall	crop_exposure_at_0.00	crop_exposure_at_0.01	crop_exposure_at_0.10	AR100_IoU_0.50	AR20_IoU_0.50	AR100_IoU_0.55	AR20_IoU_0.55	AR100_IoU_0.60	AR20_IoU_0.60	AR100_IoU_0.65	AR20_IoU_0.65	AR100_IoU_0.70	AR20_IoU_0.70	AR100_IoU_0.75	AR20_IoU_0.75	AR100_IoU_0.80	AR20_IoU_0.80	AR100_IoU_0.85	AR20_IoU_0.85	AR100_IoU_0.90	AR20_IoU_0.90	AR100_IoU_0.95	AR20_IoU_0.95
DeepLabV3+--ResNet50	20260822	2023-06-15_0735	2023-06-15	74	20	2	2	2	2	0.1	0.02702702702702703	0.02702702702702703	0.02702702702702703	0	0	0	0.05405405405405406	0.02702702702702703	0.05405405405405406	0.02702702702702703	0.05405405405405406	0.02702702702702703	0.05405405405405406	0.02702702702702703	0.013513513513513514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0736	2023-06-06	69	20	20	33	33	18	1.0	0.4782608695652174	0.4782608695652174	0.2608695652173913	0	0	0	0.34782608695652173	0.2318840579710145	0.30434782608695654	0.2028985507246377	0.2898550724637681	0.18840579710144928	0.2608695652173913	0.17391304347826086	0.21739130434782608	0.15942028985507245	0.15942028985507245	0.10144927536231885	0.13043478260869565	0.08695652173913043	0.057971014492753624	0.028985507246376812	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0720	2023-05-30	49	20	19	24	24	19	0.95	0.4897959183673469	0.4897959183673469	0.3877551020408163	0	0	0	0.6326530612244898	0.32653061224489793	0.40816326530612246	0.16326530612244897	0.2857142857142857	0.12244897959183673	0.1836734693877551	0.10204081632653061	0.12244897959183673	0.061224489795918366	0.04081632653061224	0.02040816326530612	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0750	2023-05-25	74	20	12	12	9	8	0.6	0.16216216216216217	0.12162162162162163	0.10810810810810811	1	1	1	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.02702702702702703	0.02702702702702703	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.013513513513513514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0770	2023-06-06	74	20	20	28	28	20	1.0	0.3783783783783784	0.3783783783783784	0.2702702702702703	0	0	0	0.40540540540540543	0.20270270270270271	0.3918918918918919	0.1891891891891892	0.36486486486486486	0.1891891891891892	0.35135135135135137	0.17567567567567569	0.32432432432432434	0.16216216216216217	0.24324324324324326	0.16216216216216217	0.17567567567567569	0.13513513513513514	0.06756756756756757	0.05405405405405406	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0750	2023-05-30	67	20	19	25	24	19	0.95	0.373134328358209	0.3582089552238806	0.2835820895522388	0	0	0	0.6268656716417911	0.23880597014925373	0.5671641791044776	0.22388059701492538	0.5074626865671642	0.208955223880597	0.3283582089552239	0.1791044776119403	0.19402985074626866	0.11940298507462686	0.07462686567164178	0.05970149253731343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0786	2023-05-25	76	20	19	15	14	14	0.95	0.19736842105263158	0.18421052631578946	0.18421052631578946	0	0	0	0.17105263157894737	0.13157894736842105	0.14473684210526316	0.11842105263157894	0.07894736842105263	0.05263157894736842	0.05263157894736842	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0670	2023-06-06	96	20	19	34	34	19	0.95	0.3541666666666667	0.3541666666666667	0.19791666666666666	0	0	0	0.3229166666666667	0.14583333333333334	0.2708333333333333	0.10416666666666667	0.23958333333333334	0.09375	0.21875	0.08333333333333333	0.14583333333333334	0.052083333333333336	0.10416666666666667	0.03125	0.0625	0.010416666666666666	0.010416666666666666	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0649	2023-05-30	93	20	19	22	22	19	0.95	0.23655913978494625	0.23655913978494625	0.20430107526881722	0	0	0	0.45161290322580644	0.17204301075268819	0.3655913978494624	0.13978494623655913	0.24731182795698925	0.07526881720430108	0.12903225806451613	0.021505376344086023	0.053763440860215055	0.0	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0685	2023-05-25	114	20	17	20	18	17	0.85	0.17543859649122806	0.15789473684210525	0.14912280701754385	0	0	0	0.12280701754385964	0.10526315789473684	0.07894736842105263	0.07017543859649122	0.043859649122807015	0.03508771929824561	0.02631578947368421	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0667	2023-06-06	95	20	18	25	25	18	0.9	0.2631578947368421	0.2631578947368421	0.18947368421052632	0	0	0	0.3684210526315789	0.17894736842105263	0.3263157894736842	0.14736842105263157	0.29473684210526313	0.14736842105263157	0.24210526315789474	0.10526315789473684	0.12631578947368421	0.06315789473684211	0.042105263157894736	0.031578947368421054	0.010526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0652	2023-05-30	55	20	18	22	22	18	0.9	0.4	0.4	0.32727272727272727	0	0	0	0.41818181818181815	0.21818181818181817	0.4	0.21818181818181817	0.2909090909090909	0.18181818181818182	0.2	0.14545454545454545	0.10909090909090909	0.09090909090909091	0.07272727272727272	0.05454545454545454	0.01818181818181818	0.01818181818181818	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0681	2023-05-25	69	20	14	16	14	14	0.7	0.2318840579710145	0.2028985507246377	0.2028985507246377	1	1	1	0.13043478260869565	0.13043478260869565	0.08695652173913043	0.08695652173913043	0.028985507246376812	0.028985507246376812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-15_0169	2023-06-15	80	20	13	23	23	12	0.65	0.2875	0.2875	0.15	0	0	0	0.15	0.075	0.1	0.0375	0.0625	0.025	0.0625	0.025	0.0375	0.025	0.025	0.0125	0.0125	0.0125	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0176	2023-06-06	150	20	17	30	25	17	0.85	0.2	0.16666666666666666	0.11333333333333333	0	0	0	0.22	0.09333333333333334	0.15333333333333332	0.08	0.1	0.06666666666666667	0.04666666666666667	0.03333333333333333	0.02	0.013333333333333334	0.006666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0099	2023-05-30	52	20	14	19	14	14	0.7	0.36538461538461536	0.2692307692307692	0.2692307692307692	0	0	0	0.28846153846153844	0.25	0.11538461538461539	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.057692307692307696	0.057692307692307696	0.019230769230769232	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0170	2023-05-25	16	20	1	2	1	1	0.05	0.125	0.0625	0.0625	1	1	1	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0161	2023-06-06	101	20	19	26	25	17	0.95	0.25742574257425743	0.24752475247524752	0.16831683168316833	0	0	0	0.38613861386138615	0.09900990099009901	0.3465346534653465	0.07920792079207921	0.2079207920792079	0.0594059405940594	0.1485148514851485	0.04950495049504951	0.09900990099009901	0.039603960396039604	0.0594059405940594	0.009900990099009901	0.019801980198019802	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0044	2023-05-30	46	20	15	19	15	15	0.75	0.41304347826086957	0.32608695652173914	0.32608695652173914	0	0	0	0.41304347826086957	0.2826086956521739	0.3695652173913043	0.2826086956521739	0.30434782608695654	0.2391304347826087	0.17391304347826086	0.13043478260869565	0.10869565217391304	0.08695652173913043	0.043478260869565216	0.043478260869565216	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0114	2023-05-25	17	20	5	5	4	4	0.25	0.29411764705882354	0.23529411764705882	0.23529411764705882	1	1	1	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.23529411764705882	0.11764705882352941	0.11764705882352941	0.11764705882352941	0.11764705882352941	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0231	2023-06-06	65	20	15	23	19	15	0.75	0.35384615384615387	0.2923076923076923	0.23076923076923078	0	0	0	0.3076923076923077	0.13846153846153847	0.2	0.1076923076923077	0.16923076923076924	0.1076923076923077	0.13846153846153847	0.09230769230769231	0.12307692307692308	0.09230769230769231	0.03076923076923077	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0114	2023-05-30	35	20	9	15	9	8	0.45	0.42857142857142855	0.2571428571428571	0.22857142857142856	0	0	0	0.22857142857142856	0.17142857142857143	0.17142857142857143	0.17142857142857143	0.11428571428571428	0.11428571428571428	0.08571428571428572	0.08571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0183	2023-05-25	9	15	3	3	3	3	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	1	1	1	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-06-06_0166	2023-06-06	76	20	11	15	11	11	0.55	0.19736842105263158	0.14473684210526316	0.14473684210526316	0	0	0	0.3026315789473684	0.09210526315789473	0.14473684210526316	0.06578947368421052	0.06578947368421052	0.02631578947368421	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-30_0039	2023-05-30	43	20	8	15	9	8	0.4	0.3488372093023256	0.20930232558139536	0.18604651162790697	0	0	0	0.18604651162790697	0.09302325581395349	0.16279069767441862	0.09302325581395349	0.11627906976744186	0.06976744186046512	0.06976744186046512	0.06976744186046512	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DeepLabV3+--ResNet50	20260822	2023-05-25_0109	2023-05-25	17	18	2	3	2	2	0.1111111111111111	0.17647058823529413	0.11764705882352941	0.11764705882352941	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-15_0735	2023-06-15	74	20	20	15	15	15	1.0	0.20270270270270271	0.20270270270270271	0.20270270270270271	1	1	0	0.33783783783783783	0.1891891891891892	0.2972972972972973	0.16216216216216217	0.2702702702702703	0.16216216216216217	0.17567567567567569	0.08108108108108109	0.13513513513513514	0.06756756756756757	0.0945945945945946	0.05405405405405406	0.05405405405405406	0.02702702702702703	0.013513513513513514	0.013513513513513514	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0736	2023-06-06	69	20	20	20	20	20	1.0	0.2898550724637681	0.2898550724637681	0.2898550724637681	0	0	0	0.782608695652174	0.2898550724637681	0.7681159420289855	0.2898550724637681	0.6666666666666666	0.2898550724637681	0.5797101449275363	0.2898550724637681	0.5217391304347826	0.2898550724637681	0.4057971014492754	0.2753623188405797	0.2608695652173913	0.17391304347826086	0.07246376811594203	0.057971014492753624	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0720	2023-05-30	49	20	20	19	19	19	1.0	0.3877551020408163	0.3877551020408163	0.3877551020408163	0	0	0	0.6938775510204082	0.3877551020408163	0.6530612244897959	0.3469387755102041	0.5510204081632653	0.30612244897959184	0.3673469387755102	0.22448979591836735	0.1836734693877551	0.10204081632653061	0.12244897959183673	0.061224489795918366	0.02040816326530612	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0750	2023-05-25	74	20	14	15	13	13	0.7	0.20270270270270271	0.17567567567567569	0.17567567567567569	0	0	0	0.08108108108108109	0.05405405405405406	0.06756756756756757	0.04054054054054054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0770	2023-06-06	74	20	20	21	21	20	1.0	0.28378378378378377	0.28378378378378377	0.2702702702702703	0	0	0	0.7297297297297297	0.2702702702702703	0.6621621621621622	0.2702702702702703	0.6351351351351351	0.25675675675675674	0.6081081081081081	0.25675675675675674	0.5135135135135135	0.25675675675675674	0.4189189189189189	0.25675675675675674	0.25675675675675674	0.1891891891891892	0.12162162162162163	0.0945945945945946	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0750	2023-05-30	67	20	20	21	21	20	1.0	0.31343283582089554	0.31343283582089554	0.29850746268656714	0	0	0	0.6567164179104478	0.2835820895522388	0.5970149253731343	0.26865671641791045	0.5074626865671642	0.2537313432835821	0.3880597014925373	0.19402985074626866	0.2537313432835821	0.14925373134328357	0.16417910447761194	0.08955223880597014	0.07462686567164178	0.04477611940298507	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0786	2023-05-25	76	20	18	16	15	15	0.9	0.21052631578947367	0.19736842105263158	0.19736842105263158	1	1	1	0.2236842105263158	0.17105263157894737	0.17105263157894737	0.11842105263157894	0.09210526315789473	0.07894736842105263	0.05263157894736842	0.05263157894736842	0.039473684210526314	0.039473684210526314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0670	2023-06-06	96	20	20	21	21	20	1.0	0.21875	0.21875	0.20833333333333334	1	1	0	0.625	0.20833333333333334	0.5729166666666666	0.20833333333333334	0.53125	0.19791666666666666	0.4375	0.1875	0.3333333333333333	0.15625	0.22916666666666666	0.11458333333333333	0.14583333333333334	0.08333333333333333	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0649	2023-05-30	93	20	20	24	24	20	1.0	0.25806451612903225	0.25806451612903225	0.21505376344086022	0	0	0	0.5161290322580645	0.1827956989247312	0.4731182795698925	0.1827956989247312	0.3978494623655914	0.16129032258064516	0.27956989247311825	0.11827956989247312	0.16129032258064516	0.053763440860215055	0.053763440860215055	0.03225806451612903	0.010752688172043012	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0685	2023-05-25	114	20	15	15	13	13	0.75	0.13157894736842105	0.11403508771929824	0.11403508771929824	0	0	0	0.12280701754385964	0.07894736842105263	0.08771929824561403	0.07017543859649122	0.06140350877192982	0.03508771929824561	0.043859649122807015	0.017543859649122806	0.008771929824561403	0.008771929824561403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0667	2023-06-06	95	20	20	20	20	20	1.0	0.21052631578947367	0.21052631578947367	0.21052631578947367	0	0	0	0.631578947368421	0.21052631578947367	0.6	0.2	0.5789473684210527	0.2	0.5157894736842106	0.2	0.42105263157894735	0.18947368421052632	0.29473684210526313	0.17894736842105263	0.10526315789473684	0.07368421052631578	0.021052631578947368	0.010526315789473684	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0652	2023-05-30	55	20	20	24	24	20	1.0	0.43636363636363634	0.43636363636363634	0.36363636363636365	0	0	0	0.4909090909090909	0.3090909090909091	0.4	0.2909090909090909	0.34545454545454546	0.2727272727272727	0.21818181818181817	0.16363636363636364	0.12727272727272726	0.10909090909090909	0.07272727272727272	0.05454545454545454	0.03636363636363636	0.01818181818181818	0.01818181818181818	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0681	2023-05-25	69	20	17	13	13	13	0.85	0.18840579710144928	0.18840579710144928	0.18840579710144928	0	0	0	0.2608695652173913	0.17391304347826086	0.18840579710144928	0.11594202898550725	0.13043478260869565	0.07246376811594203	0.043478260869565216	0.028985507246376812	0.014492753623188406	0.014492753623188406	0.014492753623188406	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-15_0169	2023-06-15	80	20	20	14	14	14	1.0	0.175	0.175	0.175	0	0	0	0.2375	0.1625	0.1625	0.125	0.1	0.1	0.0875	0.0875	0.0875	0.0875	0.075	0.075	0.075	0.075	0.0375	0.0375	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0176	2023-06-06	150	20	20	20	20	19	1.0	0.13333333333333333	0.13333333333333333	0.12666666666666668	1	0	0	0.24	0.1	0.18	0.09333333333333334	0.12666666666666668	0.06666666666666667	0.09333333333333334	0.05333333333333334	0.06	0.03333333333333333	0.02666666666666667	0.013333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0099	2023-05-30	52	20	18	17	17	17	0.9	0.3269230769230769	0.3269230769230769	0.3269230769230769	0	0	0	0.4230769230769231	0.25	0.3269230769230769	0.21153846153846154	0.19230769230769232	0.1346153846153846	0.07692307692307693	0.019230769230769232	0.038461538461538464	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0170	2023-05-25	16	20	4	5	3	3	0.2	0.3125	0.1875	0.1875	1	1	1	0.125	0.125	0.125	0.125	0.125	0.125	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0161	2023-06-06	101	20	20	22	22	19	1.0	0.21782178217821782	0.21782178217821782	0.18811881188118812	0	0	0	0.36633663366336633	0.15841584158415842	0.26732673267326734	0.1485148514851485	0.2079207920792079	0.12871287128712872	0.15841584158415842	0.10891089108910891	0.10891089108910891	0.06930693069306931	0.0594059405940594	0.04950495049504951	0.009900990099009901	0.009900990099009901	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0044	2023-05-30	46	20	15	15	12	12	0.75	0.32608695652173914	0.2608695652173913	0.2608695652173913	0	0	0	0.391304347826087	0.2391304347826087	0.30434782608695654	0.21739130434782608	0.21739130434782608	0.15217391304347827	0.13043478260869565	0.10869565217391304	0.043478260869565216	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0114	2023-05-25	17	20	7	5	5	5	0.35	0.29411764705882354	0.29411764705882354	0.29411764705882354	0	0	0	0.29411764705882354	0.29411764705882354	0.29411764705882354	0.23529411764705882	0.29411764705882354	0.23529411764705882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0231	2023-06-06	65	20	19	20	20	19	0.95	0.3076923076923077	0.3076923076923077	0.2923076923076923	0	0	0	0.5384615384615384	0.27692307692307694	0.4	0.23076923076923078	0.24615384615384617	0.2	0.2153846153846154	0.18461538461538463	0.16923076923076924	0.16923076923076924	0.12307692307692308	0.12307692307692308	0.09230769230769231	0.09230769230769231	0.015384615384615385	0.015384615384615385	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0114	2023-05-30	35	20	15	17	15	14	0.75	0.4857142857142857	0.42857142857142855	0.4	0	0	0	0.3142857142857143	0.2857142857142857	0.22857142857142856	0.2	0.2	0.2	0.08571428571428572	0.08571428571428572	0.05714285714285714	0.05714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0183	2023-05-25	9	20	4	3	2	2	0.2	0.3333333333333333	0.2222222222222222	0.2222222222222222	0	0	0	0.3333333333333333	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-06-06_0166	2023-06-06	76	20	20	19	19	17	1.0	0.25	0.25	0.2236842105263158	0	0	0	0.39473684210526316	0.13157894736842105	0.23684210526315788	0.07894736842105263	0.14473684210526316	0.06578947368421052	0.05263157894736842	0.039473684210526314	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-30_0039	2023-05-30	43	20	9	16	7	7	0.45	0.37209302325581395	0.16279069767441862	0.16279069767441862	0	0	0	0.23255813953488372	0.13953488372093023	0.18604651162790697	0.09302325581395349	0.11627906976744186	0.06976744186046512	0.046511627906976744	0.046511627906976744	0.046511627906976744	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260820	2023-05-25_0109	2023-05-25	17	20	1	3	1	1	0.05	0.17647058823529413	0.058823529411764705	0.058823529411764705	1	1	1	0.11764705882352941	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-15_0735	2023-06-15	74	20	20	10	10	10	1.0	0.13513513513513514	0.13513513513513514	0.13513513513513514	0	0	0	0.21621621621621623	0.13513513513513514	0.17567567567567569	0.12162162162162163	0.16216216216216217	0.10810810810810811	0.16216216216216217	0.10810810810810811	0.13513513513513514	0.08108108108108109	0.05405405405405406	0.02702702702702703	0.04054054054054054	0.02702702702702703	0.013513513513513514	0.013513513513513514	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0736	2023-06-06	69	20	20	22	22	20	1.0	0.3188405797101449	0.3188405797101449	0.2898550724637681	0	0	0	0.6956521739130435	0.2753623188405797	0.6666666666666666	0.2753623188405797	0.6376811594202898	0.2753623188405797	0.5797101449275363	0.2753623188405797	0.4927536231884058	0.2753623188405797	0.4057971014492754	0.2608695652173913	0.2028985507246377	0.14492753623188406	0.057971014492753624	0.028985507246376812	0.014492753623188406	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0720	2023-05-30	49	20	18	20	19	18	0.9	0.40816326530612246	0.3877551020408163	0.3673469387755102	0	0	0	0.6122448979591837	0.32653061224489793	0.5510204081632653	0.30612244897959184	0.4897959183673469	0.2857142857142857	0.30612244897959184	0.16326530612244897	0.1836734693877551	0.08163265306122448	0.08163265306122448	0.061224489795918366	0.02040816326530612	0.02040816326530612	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0750	2023-05-25	74	20	13	12	10	10	0.65	0.16216216216216217	0.13513513513513514	0.13513513513513514	0	0	0	0.10810810810810811	0.05405405405405406	0.08108108108108109	0.04054054054054054	0.02702702702702703	0.013513513513513514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0770	2023-06-06	74	20	20	21	21	20	1.0	0.28378378378378377	0.28378378378378377	0.2702702702702703	0	0	0	0.7162162162162162	0.2702702702702703	0.6891891891891891	0.2702702702702703	0.6351351351351351	0.2702702702702703	0.5945945945945946	0.25675675675675674	0.47297297297297297	0.24324324324324326	0.3783783783783784	0.22972972972972974	0.25675675675675674	0.1891891891891892	0.12162162162162163	0.10810810810810811	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0750	2023-05-30	67	20	19	20	20	19	0.95	0.29850746268656714	0.29850746268656714	0.2835820895522388	0	0	0	0.7014925373134329	0.26865671641791045	0.6119402985074627	0.2537313432835821	0.5074626865671642	0.208955223880597	0.417910447761194	0.1791044776119403	0.2537313432835821	0.1044776119402985	0.11940298507462686	0.07462686567164178	0.04477611940298507	0.029850746268656716	0.014925373134328358	0.014925373134328358	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-25_0786	2023-05-25	76	20	17	15	14	14	0.85	0.19736842105263158	0.18421052631578946	0.18421052631578946	0	0	0	0.11842105263157894	0.11842105263157894	0.09210526315789473	0.07894736842105263	0.05263157894736842	0.039473684210526314	0.05263157894736842	0.039473684210526314	0.039473684210526314	0.02631578947368421	0.013157894736842105	0.013157894736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-06-06_0670	2023-06-06	96	20	20	22	22	20	1.0	0.22916666666666666	0.22916666666666666	0.20833333333333334	0	0	0	0.59375	0.20833333333333334	0.5104166666666666	0.1875	0.4479166666666667	0.17708333333333334	0.3645833333333333	0.14583333333333334	0.3020833333333333	0.125	0.23958333333333334	0.125	0.09375	0.07291666666666667	0.03125	0.010416666666666666	0.010416666666666666	0.0	0.0	0.0
Mask R-CNN--ResNet50-FPN-v2	20260821	2023-05-30_0649	2023-05-30	93	20	20	23	23	20	1.0	0.24731182795698925	0.24731182795698925	0.21505376344086022	0	0	0	0.5053763440860215	0.1935483870967742	0.44086021505376344	0.1827956989247312	0.40860215053763443	0.1827956989247312	0.27956989247311825	0.10752688172043011	0.13978494623655913	0.053763440860215055	0.03225806451612903	0.010752688172043012	0.010752688172043012	0.010752688172043012	0.0	0.0	0.0	0.0	0.0	0.0
