variant	global_N	images	weed_instances	accepted_candidates	mean_candidates_per_image	all_candidate_precision	many_to_one_spatial_recall	many_to_one_role_qualified_recall	one_to_one_role_qualified_recall	crop_overlap_scene_frequency
commissioned_T070_A032	286	26	1712	286	11.0	0.6818181818181818	0.2207943925233645	0.12967289719626168	0.09228971962616822	0.8461538461538461
original_T095_A032	287	26	1712	287	11.038461538461538	0.7700348432055749	0.16121495327102803	0.09929906542056074	0.07768691588785047	0.8076923076923077
commissioned_T070_A032	287	26	1712	287	11.038461538461538	0.6829268292682927	0.2207943925233645	0.12967289719626168	0.09228971962616822	0.8461538461538461
original_T095_A032	288	26	1712	288	11.076923076923077	0.7708333333333334	0.16179906542056074	0.09988317757009346	0.07827102803738317	0.8076923076923077
commissioned_T070_A032	288	26	1712	288	11.076923076923077	0.6805555555555556	0.2207943925233645	0.12967289719626168	0.09228971962616822	0.8461538461538461
original_T095_A032	289	26	1712	289	11.115384615384615	0.7681660899653979	0.16179906542056074	0.09988317757009346	0.07827102803738317	0.8076923076923077
commissioned_T070_A032	289	26	1712	289	11.115384615384615	0.6816608996539792	0.2213785046728972	0.1302570093457944	0.09287383177570094	0.8461538461538461
original_T095_A032	290	26	1712	290	11.153846153846153	0.7689655172413793	0.16238317757009346	0.10046728971962617	0.07885514018691589	0.8076923076923077
commissioned_T070_A032	290	26	1712	290	11.153846153846153	0.6793103448275862	0.2213785046728972	0.1302570093457944	0.09287383177570094	0.8461538461538461
original_T095_A032	291	26	1712	291	11.192307692307692	0.7697594501718213	0.16238317757009346	0.10046728971962617	0.07885514018691589	0.8076923076923077
commissioned_T070_A032	291	26	1712	291	11.192307692307692	0.6769759450171822	0.2213785046728972	0.1302570093457944	0.09287383177570094	0.8461538461538461
original_T095_A032	292	26	1712	292	11.23076923076923	0.7705479452054794	0.16296728971962618	0.10105140186915888	0.0794392523364486	0.8076923076923077
commissioned_T070_A032	292	26	1712	292	11.23076923076923	0.678082191780822	0.2213785046728972	0.1302570093457944	0.09287383177570094	0.8461538461538461
original_T095_A032	293	26	1712	293	11.26923076923077	0.7713310580204779	0.16355140186915887	0.10163551401869159	0.08002336448598131	0.8076923076923077
commissioned_T070_A032	293	26	1712	293	11.26923076923077	0.6757679180887372	0.2213785046728972	0.1302570093457944	0.09287383177570094	0.8461538461538461
original_T095_A032	294	26	1712	294	11.307692307692308	0.7721088435374149	0.1641355140186916	0.1022196261682243	0.08060747663551401	0.8076923076923077
commissioned_T070_A032	294	26	1712	294	11.307692307692308	0.6768707482993197	0.2219626168224299	0.1308411214953271	0.09345794392523364	0.8461538461538461
original_T095_A032	295	26	1712	295	11.346153846153847	0.7728813559322034	0.1647196261682243	0.102803738317757	0.08119158878504673	0.8076923076923077
commissioned_T070_A032	295	26	1712	295	11.346153846153847	0.6745762711864407	0.2219626168224299	0.1308411214953271	0.09345794392523364	0.8461538461538461
original_T095_A032	296	26	1712	296	11.384615384615385	0.7702702702702703	0.1647196261682243	0.102803738317757	0.08119158878504673	0.8076923076923077
commissioned_T070_A032	296	26	1712	296	11.384615384615385	0.6722972972972973	0.2219626168224299	0.1308411214953271	0.09345794392523364	0.8461538461538461
original_T095_A032	297	26	1712	297	11.423076923076923	0.7676767676767676	0.1647196261682243	0.102803738317757	0.08119158878504673	0.8076923076923077
commissioned_T070_A032	297	26	1712	297	11.423076923076923	0.67003367003367	0.2219626168224299	0.1308411214953271	0.09345794392523364	0.8461538461538461
original_T095_A032	298	26	1712	298	11.461538461538462	0.7651006711409396	0.1647196261682243	0.102803738317757	0.08119158878504673	0.8076923076923077
commissioned_T070_A032	298	26	1712	298	11.461538461538462	0.6711409395973155	0.22313084112149534	0.13200934579439252	0.09404205607476636	0.8461538461538461
original_T095_A032	299	26	1712	299	11.5	0.7625418060200669	0.1647196261682243	0.102803738317757	0.08119158878504673	0.8076923076923077
commissioned_T070_A032	299	26	1712	299	11.5	0.6722408026755853	0.22313084112149534	0.13200934579439252	0.09404205607476636	0.8461538461538461
original_T095_A032	300	26	1712	300	11.538461538461538	0.7633333333333333	0.16530373831775702	0.10338785046728972	0.08177570093457943	0.8076923076923077
commissioned_T070_A032	300	26	1712	300	11.538461538461538	0.67	0.22313084112149534	0.13200934579439252	0.09404205607476636	0.8461538461538461
original_T095_A032	301	26	1712	301	11.576923076923077	0.7641196013289037	0.16530373831775702	0.10338785046728972	0.08177570093457943	0.8076923076923077
commissioned_T070_A032	301	26	1712	301	11.576923076923077	0.6710963455149501	0.22371495327102803	0.13259345794392524	0.09462616822429906	0.8461538461538461
original_T095_A032	302	26	1712	302	11.615384615384615	0.7615894039735099	0.1658878504672897	0.10338785046728972	0.08177570093457943	0.8461538461538461
commissioned_T070_A032	302	26	1712	302	11.615384615384615	0.6721854304635762	0.22429906542056074	0.13317757009345793	0.09521028037383178	0.8461538461538461
original_T095_A032	303	26	1712	303	11.653846153846153	0.7623762376237624	0.1658878504672897	0.10338785046728972	0.08177570093457943	0.8461538461538461
commissioned_T070_A032	303	26	1712	303	11.653846153846153	0.6732673267326733	0.22546728971962618	0.13434579439252337	0.09579439252336448	0.8461538461538461
original_T095_A032	304	26	1712	304	11.692307692307692	0.7631578947368421	0.16647196261682243	0.10397196261682243	0.08235981308411215	0.8461538461538461
commissioned_T070_A032	304	26	1712	304	11.692307692307692	0.6743421052631579	0.22605140186915887	0.13492990654205608	0.0963785046728972	0.8461538461538461
original_T095_A032	305	26	1712	305	11.73076923076923	0.760655737704918	0.16647196261682243	0.10397196261682243	0.08235981308411215	0.8461538461538461
commissioned_T070_A032	305	26	1712	305	11.73076923076923	0.6754098360655738	0.2272196261682243	0.1360981308411215	0.0969626168224299	0.8461538461538461
original_T095_A032	306	26	1712	306	11.76923076923077	0.7581699346405228	0.16705607476635514	0.10397196261682243	0.08235981308411215	0.8461538461538461
commissioned_T070_A032	306	26	1712	306	11.76923076923077	0.6764705882352942	0.22780373831775702	0.1366822429906542	0.09754672897196262	0.8461538461538461
original_T095_A032	307	26	1712	307	11.807692307692308	0.755700325732899	0.16705607476635514	0.10397196261682243	0.08235981308411215	0.8461538461538461
commissioned_T070_A032	307	26	1712	307	11.807692307692308	0.6742671009771987	0.2283878504672897	0.1366822429906542	0.09754672897196262	0.8461538461538461
original_T095_A032	308	26	1712	308	11.846153846153847	0.7564935064935064	0.16764018691588786	0.10455607476635514	0.08294392523364486	0.8461538461538461
commissioned_T070_A032	308	26	1712	308	11.846153846153847	0.6753246753246753	0.2283878504672897	0.1366822429906542	0.09754672897196262	0.8461538461538461
original_T095_A032	309	26	1712	309	11.884615384615385	0.7540453074433657	0.16822429906542055	0.10455607476635514	0.08294392523364486	0.8461538461538461
commissioned_T070_A032	309	26	1712	309	11.884615384615385	0.6763754045307443	0.22897196261682243	0.13726635514018692	0.09813084112149532	0.8461538461538461
original_T095_A032	310	26	1712	310	11.923076923076923	0.7548387096774194	0.16880841121495327	0.10514018691588785	0.08352803738317757	0.8461538461538461
commissioned_T070_A032	310	26	1712	310	11.923076923076923	0.6774193548387096	0.22955607476635514	0.1378504672897196	0.09871495327102804	0.8461538461538461
original_T095_A032	311	26	1712	311	11.961538461538462	0.752411575562701	0.16880841121495327	0.10514018691588785	0.08352803738317757	0.8461538461538461
commissioned_T070_A032	311	26	1712	311	11.961538461538462	0.6752411575562701	0.22955607476635514	0.1378504672897196	0.09871495327102804	0.8461538461538461
original_T095_A032	312	26	1712	312	12.0	0.7532051282051282	0.16880841121495327	0.10514018691588785	0.08352803738317757	0.8461538461538461
commissioned_T070_A032	312	26	1712	312	12.0	0.6730769230769231	0.22955607476635514	0.1378504672897196	0.09871495327102804	0.8461538461538461
original_T095_A032	313	26	1712	313	12.038461538461538	0.7507987220447284	0.16880841121495327	0.10514018691588785	0.08352803738317757	0.8461538461538461
commissioned_T070_A032	313	26	1712	313	12.038461538461538	0.670926517571885	0.22955607476635514	0.1378504672897196	0.09871495327102804	0.8461538461538461
original_T095_A032	314	26	1712	314	12.076923076923077	0.7515923566878981	0.169392523364486	0.10572429906542057	0.08411214953271028	0.8461538461538461
commissioned_T070_A032	314	26	1712	314	12.076923076923077	0.6719745222929936	0.23072429906542055	0.13901869158878505	0.09929906542056074	0.8461538461538461
original_T095_A032	315	26	1712	315	12.115384615384615	0.7492063492063492	0.169392523364486	0.10572429906542057	0.08411214953271028	0.8461538461538461
commissioned_T070_A032	315	26	1712	315	12.115384615384615	0.6698412698412698	0.23072429906542055	0.13901869158878505	0.09929906542056074	0.8461538461538461
original_T095_A032	316	26	1712	316	12.153846153846153	0.75	0.1705607476635514	0.10689252336448599	0.084696261682243	0.8461538461538461
commissioned_T070_A032	316	26	1712	316	12.153846153846153	0.6677215189873418	0.23072429906542055	0.13901869158878505	0.09929906542056074	0.8461538461538461
original_T095_A032	317	26	1712	317	12.192307692307692	0.750788643533123	0.1705607476635514	0.10689252336448599	0.084696261682243	0.8461538461538461
commissioned_T070_A032	317	26	1712	317	12.192307692307692	0.6656151419558359	0.231892523364486	0.13901869158878505	0.09929906542056074	0.8461538461538461
original_T095_A032	318	26	1712	318	12.23076923076923	0.7484276729559748	0.1705607476635514	0.10689252336448599	0.084696261682243	0.8461538461538461
commissioned_T070_A032	318	26	1712	318	12.23076923076923	0.6666666666666666	0.2324766355140187	0.13960280373831777	0.09988317757009346	0.8461538461538461
original_T095_A032	319	26	1712	319	12.26923076923077	0.7460815047021944	0.1705607476635514	0.10689252336448599	0.084696261682243	0.8461538461538461
commissioned_T070_A032	319	26	1712	319	12.26923076923077	0.664576802507837	0.2336448598130841	0.13960280373831777	0.09988317757009346	0.8461538461538461
original_T095_A032	320	26	1712	320	12.307692307692308	0.746875	0.1711448598130841	0.10747663551401869	0.0852803738317757	0.8461538461538461
commissioned_T070_A032	320	26	1712	320	12.307692307692308	0.665625	0.23481308411214954	0.14077102803738317	0.10046728971962617	0.8461538461538461
original_T095_A032	321	26	1712	321	12.346153846153847	0.7445482866043613	0.1711448598130841	0.10747663551401869	0.0852803738317757	0.8461538461538461
commissioned_T070_A032	321	26	1712	321	12.346153846153847	0.6666666666666666	0.23539719626168223	0.1413551401869159	0.10105140186915888	0.8461538461538461
original_T095_A032	322	26	1712	322	12.384615384615385	0.7422360248447205	0.1711448598130841	0.10747663551401869	0.0852803738317757	0.8461538461538461
commissioned_T070_A032	322	26	1712	322	12.384615384615385	0.6645962732919255	0.23539719626168223	0.1413551401869159	0.10105140186915888	0.8461538461538461
original_T095_A032	323	26	1712	323	12.423076923076923	0.739938080495356	0.1711448598130841	0.10747663551401869	0.0852803738317757	0.8461538461538461
commissioned_T070_A032	323	26	1712	323	12.423076923076923	0.6625386996904025	0.23539719626168223	0.1413551401869159	0.10105140186915888	0.8461538461538461
original_T095_A032	324	26	1712	324	12.461538461538462	0.7376543209876543	0.1711448598130841	0.10747663551401869	0.0852803738317757	0.8461538461538461
commissioned_T070_A032	324	26	1712	324	12.461538461538462	0.6604938271604939	0.23598130841121495	0.1413551401869159	0.10105140186915888	0.8461538461538461
original_T095_A032	325	26	1712	325	12.5	0.7384615384615385	0.17172897196261683	0.1080607476635514	0.08586448598130841	0.8461538461538461
commissioned_T070_A032	325	26	1712	325	12.5	0.6584615384615384	0.23598130841121495	0.1413551401869159	0.10105140186915888	0.8461538461538461
original_T095_A032	326	26	1712	326	12.538461538461538	0.7392638036809815	0.17172897196261683	0.1080607476635514	0.08586448598130841	0.8461538461538461
commissioned_T070_A032	326	26	1712	326	12.538461538461538	0.6595092024539877	0.23656542056074767	0.1419392523364486	0.10163551401869159	0.8461538461538461
original_T095_A032	327	26	1712	327	12.576923076923077	0.7370030581039755	0.17172897196261683	0.1080607476635514	0.08586448598130841	0.8461538461538461
commissioned_T070_A032	327	26	1712	327	12.576923076923077	0.6605504587155964	0.2371495327102804	0.1425233644859813	0.1022196261682243	0.8461538461538461
original_T095_A032	328	26	1712	328	12.615384615384615	0.7347560975609756	0.17172897196261683	0.1080607476635514	0.08586448598130841	0.8461538461538461
commissioned_T070_A032	328	26	1712	328	12.615384615384615	0.6615853658536586	0.23773364485981308	0.143107476635514	0.102803738317757	0.8461538461538461
original_T095_A032	329	26	1712	329	12.653846153846153	0.7325227963525835	0.17172897196261683	0.1080607476635514	0.08586448598130841	0.8461538461538461
commissioned_T070_A032	329	26	1712	329	12.653846153846153	0.6595744680851063	0.2383177570093458	0.143107476635514	0.102803738317757	0.8461538461538461
original_T095_A032	330	26	1712	330	12.692307692307692	0.7333333333333333	0.17172897196261683	0.1080607476635514	0.08586448598130841	0.8461538461538461
commissioned_T070_A032	330	26	1712	330	12.692307692307692	0.6575757575757576	0.2389018691588785	0.143107476635514	0.102803738317757	0.8461538461538461
original_T095_A032	331	26	1712	331	12.73076923076923	0.7341389728096677	0.17231308411214954	0.10864485981308411	0.08644859813084112	0.8461538461538461
commissioned_T070_A032	331	26	1712	331	12.73076923076923	0.6555891238670695	0.23948598130841123	0.143107476635514	0.102803738317757	0.8846153846153846
original_T095_A032	332	26	1712	332	12.76923076923077	0.7349397590361446	0.17289719626168223	0.10922897196261683	0.08703271028037383	0.8461538461538461
commissioned_T070_A032	332	26	1712	332	12.76923076923077	0.6566265060240963	0.24007009345794392	0.14369158878504673	0.10338785046728972	0.8846153846153846
original_T095_A032	333	26	1712	333	12.807692307692308	0.7327327327327328	0.17289719626168223	0.10922897196261683	0.08703271028037383	0.8461538461538461
commissioned_T070_A032	333	26	1712	333	12.807692307692308	0.6546546546546547	0.24065420560747663	0.14369158878504673	0.10338785046728972	0.8846153846153846
original_T095_A032	334	26	1712	334	12.846153846153847	0.7305389221556886	0.17289719626168223	0.10922897196261683	0.08703271028037383	0.8461538461538461
commissioned_T070_A032	334	26	1712	334	12.846153846153847	0.655688622754491	0.24065420560747663	0.14369158878504673	0.10338785046728972	0.8846153846153846
original_T095_A032	335	26	1712	335	12.884615384615385	0.7283582089552239	0.17289719626168223	0.10922897196261683	0.08703271028037383	0.8461538461538461
commissioned_T070_A032	335	26	1712	335	12.884615384615385	0.6537313432835821	0.24123831775700935	0.14369158878504673	0.10338785046728972	0.8846153846153846
original_T095_A032	336	26	1712	336	12.923076923076923	0.7291666666666666	0.17348130841121495	0.10981308411214953	0.08761682242990654	0.8461538461538461
commissioned_T070_A032	336	26	1712	336	12.923076923076923	0.6517857142857143	0.24123831775700935	0.14369158878504673	0.10338785046728972	0.8846153846153846
original_T095_A032	337	26	1712	337	12.961538461538462	0.7299703264094956	0.17406542056074767	0.11039719626168225	0.08820093457943926	0.8461538461538461
commissioned_T070_A032	337	26	1712	337	12.961538461538462	0.6528189910979229	0.24182242990654207	0.14427570093457945	0.10397196261682243	0.8846153846153846
original_T095_A032	338	26	1712	338	13.0	0.727810650887574	0.17406542056074767	0.11039719626168225	0.08820093457943926	0.8461538461538461
commissioned_T070_A032	338	26	1712	338	13.0	0.6538461538461539	0.2435747663551402	0.14602803738317757	0.10455607476635514	0.8846153846153846
original_T095_A032	339	26	1712	339	13.038461538461538	0.7256637168141593	0.17406542056074767	0.11039719626168225	0.08820093457943926	0.8461538461538461
commissioned_T070_A032	339	26	1712	339	13.038461538461538	0.6519174041297935	0.2435747663551402	0.14602803738317757	0.10455607476635514	0.8846153846153846
original_T095_A032	340	26	1712	340	13.076923076923077	0.7264705882352941	0.1746495327102804	0.11098130841121495	0.08878504672897196	0.8461538461538461
commissioned_T070_A032	340	26	1712	340	13.076923076923077	0.65	0.2435747663551402	0.14602803738317757	0.10455607476635514	0.8846153846153846
original_T095_A032	341	26	1712	341	13.115384615384615	0.7272727272727273	0.1746495327102804	0.11098130841121495	0.08878504672897196	0.8461538461538461
commissioned_T070_A032	341	26	1712	341	13.115384615384615	0.6510263929618768	0.2441588785046729	0.1466121495327103	0.10514018691588785	0.8846153846153846
original_T095_A032	342	26	1712	342	13.153846153846153	0.7280701754385965	0.1746495327102804	0.11098130841121495	0.08878504672897196	0.8461538461538461
commissioned_T070_A032	342	26	1712	342	13.153846153846153	0.6491228070175439	0.2441588785046729	0.1466121495327103	0.10514018691588785	0.8846153846153846
original_T095_A032	343	26	1712	343	13.192307692307692	0.7288629737609329	0.1746495327102804	0.11098130841121495	0.08878504672897196	0.8461538461538461
commissioned_T070_A032	343	26	1712	343	13.192307692307692	0.6472303206997084	0.2441588785046729	0.1466121495327103	0.10514018691588785	0.8846153846153846
original_T095_A032	344	26	1712	344	13.23076923076923	0.7267441860465116	0.17523364485981308	0.11098130841121495	0.08878504672897196	0.8461538461538461
commissioned_T070_A032	344	26	1712	344	13.23076923076923	0.6482558139534884	0.2447429906542056	0.14719626168224298	0.10572429906542057	0.8846153846153846
original_T095_A032	345	26	1712	345	13.26923076923077	0.7275362318840579	0.1764018691588785	0.11214953271028037	0.08936915887850468	0.8461538461538461
commissioned_T070_A032	345	26	1712	345	13.26923076923077	0.6463768115942029	0.2447429906542056	0.14719626168224298	0.10572429906542057	0.8846153846153846
original_T095_A032	346	26	1712	346	13.307692307692308	0.7283236994219653	0.17698598130841123	0.11273364485981309	0.08995327102803738	0.8461538461538461
commissioned_T070_A032	346	26	1712	346	13.307692307692308	0.6445086705202312	0.2447429906542056	0.14719626168224298	0.10572429906542057	0.8846153846153846
original_T095_A032	347	26	1712	347	13.346153846153847	0.729106628242075	0.17757009345794392	0.1133177570093458	0.0905373831775701	0.8461538461538461
commissioned_T070_A032	347	26	1712	347	13.346153846153847	0.6455331412103746	0.24532710280373832	0.1477803738317757	0.10630841121495327	0.8846153846153846
original_T095_A032	348	26	1712	348	13.384615384615385	0.7298850574712644	0.17757009345794392	0.1133177570093458	0.0905373831775701	0.8461538461538461
commissioned_T070_A032	348	26	1712	348	13.384615384615385	0.646551724137931	0.24591121495327103	0.1483644859813084	0.10689252336448599	0.8846153846153846
original_T095_A032	349	26	1712	349	13.423076923076923	0.7277936962750716	0.17757009345794392	0.1133177570093458	0.0905373831775701	0.8461538461538461
commissioned_T070_A032	349	26	1712	349	13.423076923076923	0.6446991404011462	0.24649532710280375	0.1483644859813084	0.10689252336448599	0.8846153846153846
original_T095_A032	350	26	1712	350	13.461538461538462	0.7285714285714285	0.17815420560747663	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	350	26	1712	350	13.461538461538462	0.6428571428571429	0.24766355140186916	0.1483644859813084	0.10689252336448599	0.8846153846153846
original_T095_A032	351	26	1712	351	13.5	0.7264957264957265	0.17873831775700935	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	351	26	1712	351	13.5	0.6438746438746439	0.24824766355140188	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	352	26	1712	352	13.538461538461538	0.7244318181818182	0.17873831775700935	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	352	26	1712	352	13.538461538461538	0.6420454545454546	0.2488317757009346	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	353	26	1712	353	13.576923076923077	0.7223796033994334	0.17932242990654207	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	353	26	1712	353	13.576923076923077	0.6402266288951841	0.24941588785046728	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	354	26	1712	354	13.615384615384615	0.7231638418079096	0.17932242990654207	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	354	26	1712	354	13.615384615384615	0.6384180790960452	0.2505841121495327	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	355	26	1712	355	13.653846153846153	0.723943661971831	0.17932242990654207	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	355	26	1712	355	13.653846153846153	0.6366197183098592	0.2505841121495327	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	356	26	1712	356	13.692307692307692	0.7219101123595506	0.17932242990654207	0.11390186915887851	0.0911214953271028	0.8461538461538461
commissioned_T070_A032	356	26	1712	356	13.692307692307692	0.6348314606741573	0.2505841121495327	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	357	26	1712	357	13.73076923076923	0.7226890756302521	0.17990654205607476	0.11448598130841121	0.09170560747663552	0.8461538461538461
commissioned_T070_A032	357	26	1712	357	13.73076923076923	0.6330532212885154	0.2505841121495327	0.14894859813084113	0.10747663551401869	0.8846153846153846
original_T095_A032	358	26	1712	358	13.76923076923077	0.7206703910614525	0.17990654205607476	0.11448598130841121	0.09170560747663552	0.8461538461538461
commissioned_T070_A032	358	26	1712	358	13.76923076923077	0.6340782122905028	0.25116822429906543	0.14953271028037382	0.1080607476635514	0.8846153846153846
original_T095_A032	359	26	1712	359	13.807692307692308	0.7214484679665738	0.17990654205607476	0.11448598130841121	0.09170560747663552	0.8461538461538461
commissioned_T070_A032	359	26	1712	359	13.807692307692308	0.6350974930362117	0.2517523364485981	0.15011682242990654	0.10864485981308411	0.8846153846153846
original_T095_A032	360	26	1712	360	13.846153846153847	0.7222222222222222	0.17990654205607476	0.11448598130841121	0.09170560747663552	0.8461538461538461
commissioned_T070_A032	360	26	1712	360	13.846153846153847	0.6333333333333333	0.2517523364485981	0.15011682242990654	0.10864485981308411	0.8846153846153846
original_T095_A032	361	26	1712	361	13.884615384615385	0.7229916897506925	0.18049065420560748	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	361	26	1712	361	13.884615384615385	0.631578947368421	0.2517523364485981	0.15011682242990654	0.10864485981308411	0.8846153846153846
original_T095_A032	362	26	1712	362	13.923076923076923	0.7209944751381215	0.18049065420560748	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	362	26	1712	362	13.923076923076923	0.6298342541436464	0.2517523364485981	0.15011682242990654	0.10864485981308411	0.8846153846153846
original_T095_A032	363	26	1712	363	13.961538461538462	0.71900826446281	0.1816588785046729	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	363	26	1712	363	13.961538461538462	0.628099173553719	0.2517523364485981	0.15011682242990654	0.10864485981308411	0.8846153846153846
original_T095_A032	364	26	1712	364	14.0	0.717032967032967	0.1816588785046729	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	364	26	1712	364	14.0	0.6291208791208791	0.2523364485981308	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	365	26	1712	365	14.038461538461538	0.7150684931506849	0.1816588785046729	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	365	26	1712	365	14.038461538461538	0.6273972602739726	0.2523364485981308	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	366	26	1712	366	14.076923076923077	0.7131147540983607	0.1816588785046729	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	366	26	1712	366	14.076923076923077	0.6256830601092896	0.2523364485981308	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	367	26	1712	367	14.115384615384615	0.7111716621253406	0.1816588785046729	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	367	26	1712	367	14.115384615384615	0.6267029972752044	0.2523364485981308	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	368	26	1712	368	14.153846153846153	0.7092391304347826	0.1816588785046729	0.11507009345794393	0.09228971962616822	0.8461538461538461
commissioned_T070_A032	368	26	1712	368	14.153846153846153	0.625	0.2523364485981308	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	369	26	1712	369	14.192307692307692	0.7100271002710027	0.1822429906542056	0.11565420560747663	0.09287383177570094	0.8461538461538461
commissioned_T070_A032	369	26	1712	369	14.192307692307692	0.6233062330623306	0.25292056074766356	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	370	26	1712	370	14.23076923076923	0.7081081081081081	0.1822429906542056	0.11565420560747663	0.09287383177570094	0.8461538461538461
commissioned_T070_A032	370	26	1712	370	14.23076923076923	0.6216216216216216	0.25292056074766356	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	371	26	1712	371	14.26923076923077	0.706199460916442	0.18282710280373832	0.11565420560747663	0.09287383177570094	0.8461538461538461
commissioned_T070_A032	371	26	1712	371	14.26923076923077	0.6199460916442049	0.25292056074766356	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	372	26	1712	372	14.307692307692308	0.706989247311828	0.18341121495327103	0.11623831775700935	0.09345794392523364	0.8461538461538461
commissioned_T070_A032	372	26	1712	372	14.307692307692308	0.6182795698924731	0.25292056074766356	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	373	26	1712	373	14.346153846153847	0.7050938337801609	0.18341121495327103	0.11623831775700935	0.09345794392523364	0.8461538461538461
commissioned_T070_A032	373	26	1712	373	14.346153846153847	0.6166219839142091	0.254088785046729	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	374	26	1712	374	14.384615384615385	0.7058823529411765	0.18341121495327103	0.11623831775700935	0.09345794392523364	0.8461538461538461
commissioned_T070_A032	374	26	1712	374	14.384615384615385	0.6149732620320856	0.2546728971962617	0.15070093457943926	0.10922897196261683	0.8846153846153846
original_T095_A032	375	26	1712	375	14.423076923076923	0.704	0.18341121495327103	0.11623831775700935	0.09345794392523364	0.8461538461538461
commissioned_T070_A032	375	26	1712	375	14.423076923076923	0.616	0.2552570093457944	0.15128504672897197	0.10981308411214953	0.8846153846153846
original_T095_A032	376	26	1712	376	14.461538461538462	0.7047872340425532	0.18399532710280375	0.11682242990654206	0.09404205607476636	0.8461538461538461
commissioned_T070_A032	376	26	1712	376	14.461538461538462	0.6170212765957447	0.2558411214953271	0.15186915887850466	0.11039719626168225	0.8846153846153846
original_T095_A032	377	26	1712	377	14.5	0.7029177718832891	0.18399532710280375	0.11682242990654206	0.09404205607476636	0.8461538461538461
commissioned_T070_A032	377	26	1712	377	14.5	0.6180371352785146	0.2564252336448598	0.15245327102803738	0.11098130841121495	0.8846153846153846
original_T095_A032	378	26	1712	378	14.538461538461538	0.701058201058201	0.18399532710280375	0.11682242990654206	0.09404205607476636	0.8461538461538461
commissioned_T070_A032	378	26	1712	378	14.538461538461538	0.6164021164021164	0.2570093457943925	0.15245327102803738	0.11098130841121495	0.8846153846153846
original_T095_A032	379	26	1712	379	14.576923076923077	0.6992084432717678	0.18399532710280375	0.11682242990654206	0.09404205607476636	0.8461538461538461
commissioned_T070_A032	379	26	1712	379	14.576923076923077	0.6147757255936676	0.25759345794392524	0.15245327102803738	0.11098130841121495	0.8846153846153846
original_T095_A032	380	26	1712	380	14.615384615384615	0.7	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
commissioned_T070_A032	380	26	1712	380	14.615384615384615	0.6131578947368421	0.25759345794392524	0.15245327102803738	0.11098130841121495	0.8846153846153846
original_T095_A032	381	26	1712	381	14.653846153846153	0.7007874015748031	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
commissioned_T070_A032	381	26	1712	381	14.653846153846153	0.6141732283464567	0.25817757009345793	0.1530373831775701	0.11156542056074767	0.8846153846153846
original_T095_A032	382	26	1712	382	14.692307692307692	0.6989528795811518	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
commissioned_T070_A032	382	26	1712	382	14.692307692307692	0.612565445026178	0.25817757009345793	0.1530373831775701	0.11156542056074767	0.8846153846153846
original_T095_A032	383	26	1712	383	14.73076923076923	0.6971279373368147	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
commissioned_T070_A032	383	26	1712	383	14.73076923076923	0.6109660574412533	0.2587616822429907	0.1530373831775701	0.11156542056074767	0.8846153846153846
original_T095_A032	384	26	1712	384	14.76923076923077	0.6979166666666666	0.18457943925233644	0.11740654205607477	0.09462616822429906	0.8461538461538461
